Year,SchoolCode,Site,3-Math-Advanced,3-Math-Satisfactory,3-Reading-Advanced,3-Reading-Satisfactory,4-Math-Advanced,4-Math-Satisfactory,4-Reading-Advanced,4-Reading-Satisfactory,5-Math-Advanced,5-Math-Satisfactory,5-Reading-Advanced,5-Reading-Satisfactory,5-SocialStudies-Advanced,5-SocialStudies-Satisfactory,5-Science-Advanced,5-Science-Satisfactory,5-Writing-Advanced,5-Writing-Satisfactory,6-Math-Advanced,6-Math-Satisfactory,6-Reading-Advanced,6-Reading-Satisfactory,7-Math-Advanced,7-Math-Satisfactory,7-Reading-Advanced,7-Reading-Satisfactory,7-Geography-Advanced,7-Geography-Satisfactory,8-Math-Advanced,8-Math-Satisfactory,8-Reading-Advanced,8-Reading-Satisfactory,8-History-Advanced,8-History-Satisfactory,8-Science-Advanced,8-Science-Satisfactory,8-Writing-Advanced,8-Writing-Satisfactory,EOI-Algebra-Advanced,EOI-Algebra-Satisfactory,EOI-EnglishII-Advanced,EOI-EnglishII-Satisfactory,EOI-USHistory-Advanced,EOI-USHistory-Satisfactory,EOI-Biology-Advanced,EOI-Biology-Satisfactory,EOI-AlgebraII-Advanced,EOI-AlgebraII-Satisfactory,EOI-Geometry-Advanced,EOI-Geometry-Satisfactory,EOI-EnglishIII-Advanced,EOI-EnglishIII-Satisfactory
2016,54I014705,PADEN HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.83,0.18,1,0,0.64,0.18,0.45,0.43,0.86,,,0.17,1
2016,54I026105,OAKES ELEMENTARY,0.16,0.64,0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,54I026110,OKEMAH NOBLE CTR,,,,,0.02,0.67,0.02,0.57,0.08,0.44,0.03,0.56,0.18,0.59,0.05,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,54I026505,OKEMAH MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.09,0.56,0.09,0.59,0.09,0.77,0.07,0.86,0.25,0.55,0.18,0.59,0.17,0.91,0.11,0.4,0.23,0.54,,,0.46,1,,,,,,,,,,,,
2016,54I026705,OKEMAH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.83,0.18,0.82,0.22,0.57,0.14,0.51,,,0.44,0.85,0,0.72
2016,54I031110,SPENCE MEMORIAL ELEMENTARY,0.27,0.92,0,0.85,0.06,0.67,0,0.72,0.22,0.83,0.17,0.83,0.52,0.74,0.13,0.65,,,0,0.89,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,54I031610,WELEETKA JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.12,0.65,0.12,0.59,0.18,0.41,0.19,0.9,0.19,0.9,0.05,0.29,0.14,0.57,,,0.27,0.82,,,,,0.33,0.67,,,,,,
2016,54I031705,WELEETKA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.93,0.22,0.5,0,0.4,0.33,0.94,0.12,0.59,0.21,1
2016,54I054105,GRAHAM ELEMENTARY,,,,,,,,,,,,,,,,,,,0.25,0.88,0,0.88,0.22,0.56,0,0.56,0,0.33,0.13,0.5,0,1,0,0.63,0,0.38,,,,,,,,,,,,,,,,
2016,54I054110,DUSTIN ELEMENTARY,0.25,0.38,0,0.63,0,0.78,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,54I054705,GRAHAM HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,0.11,0.44,0,0.27,0,0.38,0.2,0.5,0.22,0.89
2016,55C029105,OAKDALE ELEMENTARY,0.35,0.84,0.04,0.95,0.51,0.97,0.16,0.95,0.56,0.92,0.19,0.9,0.58,0.94,0.35,0.9,,,0.5,0.91,0.13,0.95,0.42,0.95,0.53,0.95,0.76,0.93,0.13,0.63,0.63,0.98,0.35,0.87,0.26,0.91,,,0.76,1,,,,,,,,,,,,
2016,55C074105,CRUTCHO ELEMENTARY,0,0.04,0,0.23,0,0.32,0,0.27,0,0.81,0,0.76,0,0.29,0,0.29,,,0,0.06,0,0.29,0,0.05,0,0.43,0,0.1,,,0.05,0.59,0,0.32,0.09,0.41,,,0.29,0.71,,,,,,,,,,,,
2016,55I001102,APOLLO ELEMENTARY,0.57,1,0.05,1,0.5,0.94,0.03,0.81,0.65,0.91,0.18,0.85,0.35,0.88,0.38,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001103,PUTNAM CITY SMART START EC CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001105,CENTRAL ELEMENTARY,0.26,0.72,0.04,0.91,0.22,0.74,0.01,0.75,0.39,0.8,0.06,0.84,0.37,0.8,0.16,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001110,ARBOR GROVE ELEMENTARY,0.44,0.87,0.05,0.85,0.22,0.87,0.02,0.87,0.22,0.76,0.04,0.8,0.17,0.69,0.17,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001115,CORONADO HEIGHTS ELEMENTARY,0.24,0.76,0.05,0.76,0.26,0.88,0.02,0.95,0.56,0.88,0.26,0.84,0.32,0.68,0.32,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001116,DENNIS ELEMENTARY,0.58,0.94,0.08,0.94,0.56,0.96,0.07,0.95,0.68,0.94,0.17,0.85,0.47,0.83,0.26,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001117,RALPH DOWNS ELEMENTARY,0.13,0.62,0.07,0.78,0.39,0.86,0.08,0.88,0.47,0.82,0.23,0.91,0.61,0.93,0.39,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001118,HARVEST HILLS ELEMENTARY,0.41,0.82,0.1,0.9,0.41,0.93,0.02,0.87,0.59,0.9,0.08,0.92,0.65,0.96,0.18,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001120,HILLDALE ELEMENTARY,0.11,0.64,0,0.75,0.29,0.89,0,0.82,0.44,0.9,0.09,0.69,0.4,0.74,0.23,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001122,KIRKLAND ELEMENTARY,0,0.59,0,0.85,0.5,0.9,0,0.9,0.41,0.78,0.07,0.85,0.56,0.89,0.07,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001124,LAKE PARK ELEMENTARY,0.32,0.77,0.14,0.91,0.41,0.95,0.05,0.91,0.64,0.86,0.18,0.91,0.32,0.68,0.32,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001125,NORTHRIDGE ELEMENTARY,0.41,0.79,0.1,0.91,0.19,0.77,0.01,0.83,0.33,0.85,0.08,0.86,0.26,0.72,0.18,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001126,OVERHOLSER ELEMENTARY,0.38,0.76,0.05,0.82,0.21,0.84,0.03,0.84,0.56,0.89,0.08,0.86,0.47,0.89,0.11,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001127,ROLLINGWOOD ELEMENTARY,0.27,0.65,0.06,0.82,0.42,0.91,0.09,0.89,0.49,0.93,0.2,0.98,0.49,0.91,0.36,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001128,TULAKES ELEMENTARY,0.42,0.86,0.02,0.88,0.43,0.88,0.05,0.83,0.41,0.95,0.14,0.94,0.65,0.92,0.21,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001130,WESTERN OAKS ELEMENTARY,0.45,0.83,0.09,0.77,0.33,0.8,0.05,0.65,0.48,0.86,0.14,0.74,0.41,0.72,0.26,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001133,WILEY POST ELEMENTARY,0.35,0.78,0.06,0.83,0.2,0.75,0,0.61,0.23,0.73,0.12,0.78,0.48,0.8,0.2,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001134,WILL ROGERS ELEMENTARY,0.16,0.66,0.02,0.79,0.2,0.72,0.06,0.8,0.3,0.79,0.06,0.82,0.42,0.76,0.15,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001135,WINDSOR HILLS ELEMENTARY,0.18,0.6,0.04,0.7,0.11,0.61,0,0.71,0.3,0.79,0.1,0.8,0.41,0.79,0.15,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I001510,JAMES L. CAPPS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.34,0.83,0.06,0.75,0.22,0.81,0.16,0.76,0.4,0.76,0.15,0.69,0.12,0.81,0.24,0.66,0.12,0.5,,,0.64,1,,,,,,,,,0.67,1,,
2016,55I001520,COOPER MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.3,0.74,0.05,0.72,0.23,0.83,0.31,0.84,0.53,0.82,0.18,0.78,0.19,0.87,0.44,0.75,0.18,0.63,,,0.81,1,,,,,,,,,0.79,1,,
2016,55I001530,HEFNER MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.35,0.8,0.07,0.71,0.13,0.78,0.26,0.85,0.36,0.64,0.12,0.59,0.3,0.89,0.44,0.8,0.25,0.69,,,0.62,0.97,,,,,,,,,0.94,1,,
2016,55I001540,MAYFIELD MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.15,0.62,0.07,0.65,0.09,0.56,0.1,0.74,0.26,0.59,0.24,0.71,0.19,0.88,0.25,0.64,0.14,0.6,,,0.26,0.85,,,,,,,,,0.82,1,,
2016,55I001550,WESTERN OAKS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.21,0.75,0.06,0.72,0.18,0.77,0.27,0.88,0.41,0.71,0.14,0.61,0.29,0.87,0.26,0.68,0.18,0.61,,,0.41,0.96,,,,,,,,,0.85,1,,
2016,55I001705,PUTNAM CITY HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.79,0.22,0.86,0.29,0.78,0.13,0.51,0.45,0.94,0.29,0.76,0.31,0.94
2016,55I001708,PUTNAM CITY NORTH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.65,0.26,0.87,0.25,0.75,0.18,0.52,0.33,0.85,0.4,0.91,0.21,0.93
2016,55I001710,PUTNAM CITY WEST HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.69,0.19,0.87,0.21,0.67,0.1,0.47,0.26,0.75,0.2,0.78,0.15,0.91
2016,55I003105,LUTHER ELEMENTARY,0.15,0.61,0.02,0.83,0.13,0.85,0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I003505,LUTHER MIDDLE SCHOOL,,,,,,,,,0.16,0.8,0.02,0.59,0.25,0.75,0.07,0.48,,,0.36,0.87,0.04,0.78,0.25,0.77,0.25,0.85,0.56,0.83,0.1,0.71,0.21,0.83,0.44,0.83,0.04,0.4,,,0.65,1,,,,,,,,,,,,
2016,55I003705,LUTHER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42,0.13,0.83,0.15,0.71,0.1,0.68,0.17,0.68,0.35,0.79,0.28,0.85
2016,55I004103,INDIAN MERIDIAN ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004105,CHOCTAW ELEMENTARY,0.36,0.87,0.02,0.93,0.27,0.92,0.11,0.86,0.33,0.86,0.1,0.88,0.5,0.9,0.17,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004115,NICOMA PARK ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004120,NICOMA PARK INTERMEDIATE ELEMENTARY SCHOOL,0.31,0.8,0.02,0.83,0.29,0.79,0,0.71,0.27,0.78,0.06,0.8,0.36,0.72,0.17,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004125,JAMES GRIFFITH INTERMEDIATE ELEMENTARY SCHOOL,0.18,0.69,0.06,0.85,0.13,0.69,0.04,0.87,0.23,0.76,0.08,0.85,0.5,0.84,0.16,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004126,L. W. WESTFALL ELEMENTARY,0.77,1,0.17,1,0.66,0.95,0.17,0.98,0.68,0.93,0.18,0.93,0.7,0.96,0.25,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I004515,NICOMA PARK MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.26,0.85,0.07,0.86,0.33,0.92,0.23,0.92,0.28,0.65,0.3,0.83,0.23,0.93,0.26,0.74,0.23,0.78,,,0.87,1,,,,,,,,,,,,
2016,55I004520,CHOCTAW MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.16,0.76,0.09,0.79,0.19,0.78,0.19,0.82,0.25,0.74,0.07,0.47,0.22,0.9,0.09,0.56,0.17,0.73,,,0.43,0.92,,,,,,,,,,,,
2016,55I004705,CHOCTAW HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.94,0.3,0.95,0.33,0.83,0.25,0.69,0.37,0.86,0.44,0.89,0.39,0.99
2016,55I006105,DEER CREEK ELEMENTARY,0.47,0.83,0.1,0.98,0.48,1,0.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006110,PRAIRIE VALE ELEMENTARY,0.58,0.93,0.17,0.95,0.47,0.88,0.03,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006115,ROSE UNION ELEMENTARY,0.58,0.94,0.11,0.94,0.28,0.83,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006120,GROVE VALLEY ELEMENTARY,0.62,0.95,0.17,0.99,0.44,0.97,0.11,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006125,DEER CREEK INTERMEDIATE SCHOOL,,,,,,,,,0.45,0.91,0.23,0.93,0.75,0.97,0.28,0.81,,,0.36,0.93,0.16,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006130,SPRING CREEK ELEMENTARY,0.83,0.98,0.11,0.95,0.38,0.95,0.13,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I006505,DEER CREEK MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.43,0.91,0.32,0.95,0.61,0.87,0.27,0.72,0.34,0.94,0.55,0.92,0.27,0.81,,,0.95,1,,,,,,,,,,,,
2016,55I006705,DEER CREEK HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.9,0.34,0.96,0.33,0.79,0.46,0.9,0.32,0.93,0.52,0.95,0.41,0.96
2016,55I007105,RUSSELL BABB ELEMENTARY,,,,,0.3,0.92,0.05,0.81,0.65,0.96,0.15,0.89,0.54,0.87,0.26,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I007110,CLARA REYNOLDS ELEMENTARY,0.22,0.69,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I007115,VIRGINIA SMITH ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I007505,HARRAH MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.19,0.84,0.08,0.82,0.33,0.93,0.38,0.94,0.48,0.77,0.1,0.66,0.27,0.91,0.36,0.68,0.13,0.61,,,0.87,1,,,,,,,,,,,,
2016,55I007705,HARRAH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.72,0.22,0.9,0.28,0.69,0.17,0.56,0.09,0.77,0.38,0.82,0.14,0.94
2016,55I009105,JONES ELEMENTARY,0.25,0.69,0.01,0.72,0.16,0.79,0.02,0.76,0.41,0.84,0.17,0.77,0.37,0.76,0.29,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I009505,JONES MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.31,0.7,0.13,0.79,0.05,0.64,0.19,0.88,0.26,0.62,0.1,0.8,0.3,0.94,0.42,0.74,0.25,0.75,,,0.45,0.98,,,,,,,,,,,,
2016,55I009705,JONES HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.78,0.12,0.88,0.25,0.75,0.2,0.66,0.3,0.88,0.32,0.78,0.26,0.92
2016,55I012105,CLEGERN ELEMENTARY,0.69,1,0.28,1,0.57,0.94,0.2,0.96,0.88,1,0.46,0.98,0.83,1,0.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012110,RUSSELL DOUGHERTY ELEMENTARY,0.77,0.98,0.2,0.98,0.48,0.94,0.08,0.96,0.7,1,0.23,1,0.64,0.91,0.28,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012115,IDA FREEMAN ELEMENTARY,0.4,0.87,0.09,0.85,0.23,0.79,0.06,0.83,0.35,0.84,0.12,0.89,0.42,0.77,0.26,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012122,NORTHERN HILLS ELEMENTARY,0.39,0.75,0.11,0.85,0.33,0.79,0.09,0.91,0.48,0.82,0.21,0.91,0.43,0.85,0.31,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012125,ORVIS RISNER ELEMENTARY,0.54,0.83,0.05,0.91,0.33,0.96,0.06,0.93,0.36,0.75,0.14,0.88,0.43,0.78,0.33,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012130,SUNSET ELEMENTARY,0.27,0.7,0.09,0.75,0.36,0.88,0,0.76,0.52,0.89,0.15,0.82,0.4,0.74,0.22,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012135,WILL ROGERS ELEMENTARY,0.47,0.84,0.08,0.89,0.55,0.96,0.1,0.94,0.47,0.9,0.16,0.91,0.47,0.76,0.28,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012140,CHISHOLM ELEMENTARY,0.69,0.95,0.16,0.97,0.64,0.98,0.09,0.96,0.52,0.94,0.29,0.93,0.74,0.92,0.43,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012145,JOHN ROSS ELEMENTARY,0.5,0.87,0.11,0.91,0.42,0.9,0.1,0.89,0.5,0.9,0.16,0.9,0.56,0.84,0.34,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012150,CHARLES HASKELL ELEMENTARY,0.23,0.79,0.04,0.85,0.52,0.93,0.04,0.9,0.37,0.92,0.06,0.9,0.35,0.8,0.17,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012155,CROSS TIMBERS ELEMENTARY,0.54,0.94,0.13,0.94,0.38,0.91,0.1,0.92,0.7,0.98,0.21,0.92,0.66,0.91,0.34,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012160,WASHINGTON IRVING ELEMENTARY,0.71,0.91,0.18,1,0.46,0.92,0.1,0.91,0.45,0.85,0.19,0.89,0.58,0.89,0.28,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012165,ANGIE DEBO ELEMENTARY,0.46,0.87,0.06,0.91,0.25,0.78,0.06,0.8,0.34,0.82,0.18,0.81,0.39,0.67,0.21,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012170,WEST FIELD ELEMENTARY,0.57,0.91,0.09,0.94,0.38,0.91,0.08,0.88,0.42,0.8,0.19,0.87,0.62,0.89,0.35,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012175,CENTENNIAL ELEMENTARY,0.67,0.96,0.18,0.97,0.84,1,0.21,0.98,0.64,0.94,0.24,0.97,0.8,0.97,0.28,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012180,FRONTIER ELEMENTARY,0.74,0.94,0.18,0.94,0.56,0.95,0.06,0.94,0.61,0.97,0.39,0.99,0.93,0.99,0.57,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012185,HERITAGE ELEMENTARY,0.41,0.91,0.03,0.9,0.43,0.97,0.04,0.97,0.68,0.97,0.15,0.94,0.65,0.97,0.45,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I012505,CIMARRON MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.36,0.84,0.1,0.84,0.31,0.89,0.27,0.87,0.57,0.81,0.36,0.89,0.26,0.93,0.4,0.78,0.39,0.79,,,0.85,1,,,,,,,,,1,1,,
2016,55I012510,CHEYENNE MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.6,0.95,0.22,0.91,0.47,0.94,0.36,0.95,0.72,0.93,0.31,0.89,0.32,0.97,0.68,0.94,0.54,0.93,,,0.9,1,,,,,,,,,1,1,,
2016,55I012515,SEQUOYAH MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.61,0.97,0.14,0.88,0.45,0.94,0.31,0.95,0.65,0.89,0.47,0.94,0.42,0.98,0.6,0.93,0.41,0.91,,,0.89,0.99,,,,,,,,,0.95,1,,
2016,55I012520,SUMMIT MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.41,0.85,0.09,0.83,0.33,0.88,0.33,0.93,0.55,0.86,0.47,0.87,0.37,0.96,0.46,0.85,0.28,0.77,,,0.84,1,,,,,,,,,0.96,1,,
2016,55I012525,CENTRAL MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.44,0.85,0.1,0.84,0.41,0.9,0.32,0.91,0.67,0.9,0.33,0.83,0.24,0.89,0.47,0.8,0.33,0.77,,,0.93,1,,,,,,,,,1,1,,
2016,55I012705,MEMORIAL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.93,0.42,0.97,0.48,0.89,0.42,0.84,0.71,0.99,0.71,0.99,0.17,0.91
2016,55I012715,NORTH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.92,0.38,0.96,0.41,0.84,0.37,0.81,0.52,0.94,0.62,0.94,0.33,0.97
2016,55I012720,SANTA FE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.95,0.29,0.94,0.37,0.84,0.34,0.72,0.4,0.93,0.44,0.88,0.22,0.96
2016,55I037105,MILLWOOD ELEMENTARY,0.06,0.44,0.04,0.7,0,0.2,0,0.49,0.11,0.46,0.04,0.63,0,0.15,0,0.28,,,0.08,0.35,0.02,0.45,0.03,0.38,0.1,0.64,0.15,0.47,0,0.13,0.05,0.71,0.03,0.34,0.02,0.29,,,0.17,1,,,,,,,,,,,,
2016,55I037705,MILLWOOD HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.36,0.04,0.69,0.05,0.48,0,0.09,0.05,0.41,0.07,0.6,0.11,0.81
2016,55I041105,COUNCIL GROVE ELEMENTARY,0.02,0.36,0,0.45,0,0.24,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I041107,JOHN GLENN ELEMENTARY,0.03,0.26,0,0.43,0.03,0.28,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I041110,GREENVALE ELEMENTARY,0.21,0.45,0.03,0.59,0.04,0.57,0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I041115,WINDS WEST ELEMENTARY,0.08,0.63,0.03,0.63,0.07,0.48,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I041120,BRIDGESTONE ELEMENTARY,,,,,,,,,0.06,0.37,0.02,0.48,0.22,0.5,0.06,0.38,,,0.04,0.44,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I041515,WESTERN HEIGHTS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.07,0.37,0.06,0.5,0.16,0.4,0.01,0.17,0.11,0.58,0.11,0.41,0.07,0.42,,,0.41,0.97,,,,,,,,,,,,
2016,55I041610,9TH GRADE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.42,,,,,0.03,0.36,,,0.28,0.88,,
2016,55I041705,WESTERN HEIGHTS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3,0.11,0.65,0.22,0.58,0,0.1,0.27,0.89,0.16,0.71,0.22,0.85
2016,55I052105,BARNES ELEMENTARY,0.44,0.92,0.13,0.92,0.18,0.79,0,0.88,0.23,0.66,0.11,0.86,0.34,0.75,0.11,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I052110,CLEVELAND BAILEY ELEMENTARY,0.48,0.93,0.08,0.95,0.09,0.69,0,0.97,0.24,0.72,0.12,0.88,0.24,0.6,0.16,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I052115,COUNTRY ESTATES ELEMENTARY,0.1,0.34,0.02,0.48,0.04,0.66,0,0.5,0.22,0.83,0.06,0.78,0.5,0.81,0.14,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I052120,DEL CITY ELEMENTARY,0.26,0.66,0.03,0.77,0.05,0.63,0,0.63,0.3,0.75,0.1,0.83,0.45,0.82,0.1,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I052130,EPPERLY HEIGHTS ELEMENTARY,0.24,0.78,0.03,0.86,0.13,0.6,0.01,0.65,0.1,0.53,0.05,0.68,0.17,0.48,0.06,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,55I052135,PLEASANT HILL EC CTR,0.04,0.72,0.04,0.84,0.38,0.81,0,0.62,0.44,0.72,0,0.78,0.67,0.89,0.17,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
